,0
2002,55150011420
2003,10370067701
2004,904656861
2005,310028239
2006,50458030001
2007,49399041
2008,409915701
2009,60505040205
2010,76014000310
2011,378459301
2012,68084029521
2013,409163010
2014,68084004401
2015,13310015307
2016,52959005500
2017,2140701
2018,63323001115
2019,78024115
2020,78024815
2021,409792225
2022,78010901
2023,67457022102
2024,63323031510
2025,54372144
2026,173054700
2027,25145134
2028,6007131
2029,378037301
2030,63323040120
2031,781940895
2032,143314250
2033,9005002
2034,51079093620
2035,67286081203
2036,29608031
2037,62037069790
2038,51079063220
2039,574080530
2040,781104813
2041,781104613
2042,48102000735
2043,781711455
2044,68382014014
2045,51079080620
2046,16500002322
2047,49938010101
2048,2324030
2049,173099155
2050,61958060201
2051,904553661
2052,93894001
2053,517095501
2054,49884011701
2055,63672105002
2056,172428000
2057,58160083501
2058,54023624
2059,60793011501
2060,9011319
2061,91370701
2062,25021020110
2063,63323006403
2064,16729028838
2065,67457044120
2066,10019092501
2067,6306100
2068,63323076350
2069,45963061359
2070,69315090501
2071,93026292
2072,781345196
2073,338004501
2074,16590047704
2075,46110081
2076,54016625
2077,185022360
2078,54002821
2079,378447201
2080,66689003150
2081,93645056
2082,63323048457
2083,703951403
2084,185012360
2085,781197201
2086,2324001
2087,338055311
2088,8104110
2089,51079062920
2090,8104205
2091,713052612
2092,68084077601
2093,64380072506
2094,904605161
2095,74706890
2096,23155066201
2097,904655304
2098,904592961
2099,143177201
2100,63739041110
2101,51079007620
2102,65862009520
2103,143978510
2104,16729001901
2105,24230110
2106,69265041
2107,54569040401
2108,66993000860
2109,51079092920
2110,68084087001
2111,904589261
2112,597018590
2113,591319301
2114,51079042420
2115,904642304
2116,36000000924
2117,78027422
2118,121467500
2119,63323050720
2120,54312041
2121,904666561
2122,51991065116
2123,67877023022
2124,409508216
2125,39822400001
2126,173073500
2127,55370088408
2128,74336811
2129,173044902
2130,51079041820
2131,55150012315
2132,68084053001
2133,68084051301
2134,517031010
2135,9454101
2136,904612961
2137,44182610
2138,548590000
2139,37205098769
2140,57237000511
2141,121127600
2142,74438010
2143,45802073032
2144,703102930
2145,781104801
2146,51079087201
2147,60505082306
2148,409146301
2149,54855324
2150,67457021720
2151,59011044020
2152,59011045401
2153,63323073410
2154,53489040001
2155,61570011001
2156,186108839
2157,59730640201
2158,62543001
2159,54010625
2160,904623761
2161,16729018301
2162,51079088420
2163,55150020720
2164,68516521102
2165,70092106807
2166,50458056201
2167,781315972
2168,904653061
2169,51079093520
2170,378181177
2171,60687021401
2172,29485121
2173,75826011410
2174,68682036890
2175,51079094708
2176,54005746
2177,781178501
2178,781176413
2179,60793013601
2180,63323048627
2181,51079049920
2182,8290002191
2183,61314031810
2184,904644561
2185,63323087715
2186,60793020505
2187,50242005306
2188,13746686
2189,55390023210
2190,15309520
2191,15054841
2192,168016230
2193,49318030
2194,186070210
2195,2735501
2196,6382310
2197,51079097020
2198,50419000233
2199,50419035703
2200,338917791
2201,15356302
2202,55390013910
2203,50419051106
2204,126008802
2205,39822027702
2206,9090020
2207,55390004501
2208,310032130
2209,49317030
2210,85132801
2211,469305130
2212,60574411301
2213,93894093
2214,51079026720
2215,61703040841
2216,29152722
2217,469065773
2218,703485211
2219,59762093002
2220,59148007091
2221,63739026910
2222,61703034318
2223,703565601
2224,27241006203
2225,62856060001
2226,55390080901
2227,409263405
2228,641606010
2229,13258691
2230,641603001
2231,517040125
2232,49319028
2233,13632012301
2234,17478021502
2235,536476301
2236,61314031201
2237,781305780
2238,55390010810
2239,409428201
2240,58468012601
2241,173037934
2242,24987037934
2243,49884067901
2244,51079094205
2245,74165801
2246,55513014810
2247,54879000200
2248,61748001211
2249,49884067801
2250,93514001
2251,517420125
2252,51927174300
2253,23585318
2254,85171603
2255,54738091301
2256,51079044220
2257,60687025301
2258,173066101
2259,173059500
2260,64764015104
2261,59676027801
2262,59676056630
2263,45802005911
2264,66215040301
2265,50268030315
2266,61958140101
2267,60687016301
2268,338102541
2269,55390076210
2270,49052083
2271,74437805
2272,2755901
2273,143125401
2274,149075215
2275,172572860
2276,548560400
2277,68084073801
2278,68084004411
2279,61314022605
2280,66758001604
2281,29321548
2282,66689032350
2283,64980013101
2284,74659413
2285,51079024620
2286,143971910
2287,66689003650
2288,409492134
2289,69600125
2290,87701071218
2291,91464024
2292,904782231
2293,68462010340
2294,61314063305
2295,65401303
2296,409955810
2297,10019055301
2298,49884041201
2299,68084031301
2300,60505265400
2301,54018913
2302,65162041603
2303,12496120403
2304,603448521
2305,54018813
2306,12496120203
2307,66689069479
2308,64501030
2309,78044205
2310,406895801
2311,68382001801
2312,58160087646
2313,17314850101
2314,409130431
2315,65862052790
2316,436094616
2317,37205036374
2318,60793010501
2319,64455099394
2320,173069502
2321,781526564
2322,49392083
2323,62756051344
2324,641614910
2325,517030110
2326,6092558
2327,93316501
2328,223197101
2329,63459010101
2330,78031154
2331,182055589
2332,52544092226
2333,555001105
2334,59676030301
2335,67253090010
2336,904578461
2337,24414260
2338,597018461
2339,2475977
2340,574723412
2341,74300008186
2342,51079005120
2343,904657161
2344,51079044320
2345,536589488
2346,61958200201
2347,12496121203
2348,64764091830
2349,10370010150
2350,2512377
2351,49884022811
2352,37205065318
2353,9023303
2354,68180041109
2355,60505436203
2356,228262011
2357,54092000301
2358,904586061
2359,93077198
2360,501410507
2361,23916330
2362,66993047860
2363,555097102
2364,904636061
2365,50458064165
2366,51991083801
2367,63739026310
2368,9074635
2369,54853516
2370,781344095
2371,58177025504
2372,49884090738
2373,52959067430
2374,406051201
2375,44567070810
2376,61553043241
2377,49396041
2378,378032701
2379,60505250403
2380,49398041
2381,21695000230
2382,59148000735
2383,59148001665
2384,51079001520
2385,75062281
2386,409115902
2387,904563161
2388,54811616
2389,66203230001
2390,51645090501
2391,47781010830
2392,63323054207
2393,904357161
2394,31722053101
2395,904646707
2396,51079076820
2397,51079079020
2398,60687032501
2399,51672129802
2400,93576956
2401,54413025
2402,2759701
2403,904105561
2404,54412925
2405,10139090510
2406,378616001
2407,641612725
2408,536440601
2409,63739048310
2410,65162089603
2411,61314064725
2412,10019003539
2413,406577162
2414,21695016930
2415,54017613
2416,54017713
2417,63323028110
2418,55390046505
2419,51079048620
2420,121065402
2421,149071001
2422,51801001230
2423,93731601
2424,50742062001
2425,39822031005
2426,16729009001
2427,591048701
2428,93874001
2429,409190301
2430,409190201
2431,904627208
2432,93947753
2433,9338102
2434,10147075005
2435,50458060128
2436,168008930
2437,54092038701
2438,51079067005
2439,59630076210
2440,409018101
2441,50458055010
2442,51079087020
2443,54868370400
2444,18860034201
2445,245018101
2446,472040030
2447,168006060
2448,59148000613
2449,24987038237
2450,63739029310
2451,574402235
2452,67457067502
2453,91415060
2454,42865030002
2455,904648838
2456,25021080166
2457,60505614704
2458,143950910
2459,115169606
2460,68084028801
2461,68382007901
2462,67457040913
2463,574029201
2464,51672302002
2465,64679001201
2466,703330104
2467,456060010
2468,24208055555
2469,64455099395
2470,6351659
2471,49053028
2472,186001628
2473,517260225
2474,78041520
2475,4003822
2476,378252093
2477,781210401
2478,9076502
2479,68387029330
2480,4003909
2481,143147501
2482,4026129
2483,78038566
2484,70257056301
2485,43547034206
2486,51079032220
2487,944049102
2488,51079044120
2489,54858224
2490,68094000162
2491,17478042020
2492,93681673
2493,50383074120
2494,703204503
2495,51991093498
2496,71400705
2497,3223011
2498,51079048120
2499,61314030410
2500,61703030916
2501,63323056888
2502,68462015813
2503,703504001
2504,61314030401
2505,469325010
2506,49502010202
2507,63323014397
2508,338130501
2509,944270007
2510,54092025290
2511,51079089320
2512,169183411
2513,58468002101
2514,65862014636
2515,603390121
2516,51479004115
2517,67877024238
2518,68084018301
2519,60432006500
2520,378505201
2521,338051902
2522,591223410
2523,50742062101
2524,93894301
2525,62559021081
2526,68084044601
2527,55150025220
2528,55150016330
2529,68084011101
2530,11980017405
2531,63323014210
2532,68084008601
2533,517490125
2534,406055201
2535,49884055001
2536,54376950
2537,517821025
2538,33342009607
2539,115165901
2540,55150016402
2541,338004303
2542,65026625
2543,57237001890
2544,2411633
2545,8083703
2546,63857032810
2547,54569018100
2548,69097087502
2549,64720013010
2550,74611411
2551,603318021
2552,78033705
2553,182144464
2554,46287050030
2555,186012201
2556,51079080720
2557,781711355
2558,55390011405
2559,904105661
2560,781143901
2561,781139713
2562,50458056401
2563,27437005056
2564,47781046570
2565,49999016850
2566,54350049
2567,58468008001
2568,472132002
2569,64679093602
2570,78042315
2571,16729004201
2572,42023017204
2573,228300311
2574,51672400205
2575,536110688
2576,904588061
2577,55390056090
2578,59148002150
2579,904550261
2580,115146860
2581,59762372802
2582,38779057808
2583,904640506
2584,49938010130
2585,31722083260
2586,338004804
2587,39822120102
2588,9316906
2589,63323065102
2590,42858030416
2591,60687034901
2592,49999064990
2593,78033184
2594,406839062
2595,76329335201
2596,8290306414
2597,60687042401
2598,781309896
2599,63323022138
2600,42023011510
2601,63323049227
2602,44567024010
2603,143968910
2604,574705012
2605,51079054320
2606,24486060110
2607,24208075006
2608,16714052201
2609,59762106101
2610,43547026810
2611,258369090
2612,9770901
2613,469032014
2614,185005501
2615,378164093
2616,54288010310
2617,121481040
2618,406900076
2619,42858030225
2620,50268063615
2621,591219101
2622,63739059110
2623,904640761
2624,67544088660
2625,2322930
2626,69374096502
2627,50268040115
2628,24208000202
2629,17478054202
2630,781202701
2631,59762503201
2632,71052740
2633,71035024
2634,54852625
2635,527142636
2636,43386014028
2637,85432001
2638,65162025306
2639,904043004
2640,42023015701
2641,641600810
2642,409141210
2643,51079086820
2644,51079095720
2645,555089902
2646,43598043611
2647,49999091690
2648,51991081801
2649,338114503
2650,54009920
2651,378015001
2652,409234632
2653,69238149101
2654,49938010230
2655,168031230
2656,7323001
2657,55390005210
2658,63323012250
2659,29315818
2660,54449625
2661,55390003110
2662,76329124005
2663,51079027720
2664,781801801
2665,904770418
2666,29316020
2667,66521020002
2668,555076202
2669,49281029110
2670,65162018810
2671,68084099601
2672,50580060150
2673,168004046
2674,51672127406
2675,74318813
2676,25010071115
2677,68084028101
2678,436093616
2679,74300000533
2680,264196510
2681,517037405
2682,38341006545
2683,65064835
2684,13533080024
2685,378715501
2686,67457023802
2687,60432046608
2688,574709012
2689,944270006
2690,63323032225
2691,65293001410
2692,409350701
2693,51079058205
2694,78005303
2695,4631301
2696,60793058110
2697,409163201
2698,23731605305
2699,55390088010
2700,10019002703
2701,338068304
2702,51079032120
2703,60505074905
2704,17236032410
2705,66220020730
2706,51079087220
2707,59762501901
2708,173051900
2709,39822105505
2710,9075801
2711,60687043801
2712,68084044901
2713,904630061
2714,77333094810
2715,37205061465
2716,63739051810
2717,16729004101
2718,378005201
2719,6351936
2720,46110281
2721,378911998
2722,68180031906
2723,55150020830
2724,14654084868
2725,574012174
2726,60505258600
2727,25152031
2728,51285075402
2729,63739036610
2730,50242008527
2731,597003234
2732,4018301
2733,597003334
2734,378087399
2735,56052168
2736,245002322
2737,409909461
2738,904644061
2739,904644261
2740,54007928
2741,58914050156
2742,45802009851
2743,78035834
2744,69315083
2745,24208068615
2746,61314020415
2747,51079012220
2748,904567761
2749,63323017260
2750,169008481
2751,50458022115
2752,68115017430
2753,187301220
2754,16729020001
2755,703856023
2756,456261563
2757,25208000201
2758,713010109
2759,172433360
2760,9338202
2761,67386071155
2762,54858516
2763,58914011110
2764,59676032001
2765,781711155
2766,59011010525
2767,59676030201
2768,55513014410
2769,74349201
2770,52045015
2771,63323054031
2772,168014231
2773,64100001
2774,55390016010
2775,517209625
2776,49281058905
2777,49281054505
2778,93762056
2779,68180035109
2780,300364201
2781,68152010100
2782,75291202
2783,703565301
2784,4029809
2785,61958010101
2786,65483070210
2787,58406042534
2788,10157992002
2789,469520130
2790,9082501
2791,703480503
2792,168002131
2793,517101025
2794,641243645
2795,51079037420
2796,7323411
2797,69303220
2798,65597070118
2799,703423901
2800,67457042010
2801,43199001401
2802,55150016072
2803,51079072420
2804,60505311000
2805,67457019501
2806,15301260
2807,555100916
2808,49281021515
2809,48433020230
2810,12870000102
2811,68180098001
2812,42292003603
2813,51079042520
2814,17478021515
2815,23155047342
2816,70069001225
2817,74679922
2818,25382012634
2819,132010915
2820,51672128001
2821,93415573
2822,15456098004
2823,9004902
2824,574202001
2825,37683015
2826,58160082611
2827,51248015001
2828,168005646
2829,50458039530
2830,67399842
2831,50458031528
2832,93610812
2833,54856304
2834,23114501
2835,904552261
2836,409401101
2837,378204201
2838,409329906
2839,472033730
2840,17478050410
2841,50222026006
2842,51079068320
2843,54838054070
2844,121050410
2845,60687036901
2846,44567070725
2847,68084053301
2848,781523964
2849,24582411
2850,93777201
2851,93542088
2852,65162069890
2853,51079049820
2854,63323088330
2855,703367101
2856,63323038910
2857,2416530
2858,24385038551
2859,60793021505
2860,9001201
2861,68084018401
2862,409339004
2863,66043115
2864,51079006820
2865,641613525
2866,378015601
2867,904555960
2868,63256020005
2869,338604648
2870,597007541
2871,10019005561
2872,904608561
2873,93894701
2874,781893285
2875,66993010702
2876,67457015303
2877,67457065810
2878,904264860
2879,63323049237
2880,904664061
2881,904612861
2882,93738001
2883,6026706
2884,89081521
2885,51079098501
2886,39022110
2887,93688871
2888,37205098869
2889,61553035770
2890,63824000834
2891,60505607800
2892,781320695
2893,63459039120
2894,62017512
2895,78043815
2896,409113403
2897,29320713
2898,527155201
2899,45006701
2900,50383017290
2901,13668013201
2902,456430008
2903,52959040250
2904,74707013
2905,54868596800
2906,68084071301
2907,23155004303
2908,35046000120
2909,10432006501
2910,574222520
2911,65162077810
2912,74141204
2913,51079006001
2914,517481025
2915,89030510
2916,51079089101
2917,55390005710
2918,310020130
2919,591014926
2920,68084024301
